,map_id,team1_id,team2_id,map_name,who_win,team_avg_total_kills_x,team_avg_headshots_x,team_avg_total_deaths_x,team_avg_kd_ratio_x,team_avg_damage_per_round_x,team_avg_grenade_damage_per_round_x,team_avg_maps_played_x,team_avg_rounds_played_x,team_avg_kills_per_round_x,team_avg_assists_per_round_x,team_avg_deaths_per_round_x,team_avg_saved_by_teammates_per_round_x,team_avg_saved_teammates_per_round_x,team_avg_rating_x,team_avg_kill_death_x,team_avg_kill_round_x,team_avg_rounds_with_kills_x,team_avg_kill_death_difference_x,team_avg_total_opening_kills_x,team_avg_total_opening_deaths_x,team_avg_opening_kill_ratio_x,team_avg_opening_kill_rating_x,team_avg_team_win_percent_after_first_kill_x,team_avg_first_kill_in_won_rounds_x,team_avg_total_kills_y,team_avg_headshots_y,team_avg_total_deaths_y,team_avg_kd_ratio_y,team_avg_damage_per_round_y,team_avg_grenade_damage_per_round_y,team_avg_maps_played_y,team_avg_rounds_played_y,team_avg_kills_per_round_y,team_avg_assists_per_round_y,team_avg_deaths_per_round_y,team_avg_saved_by_teammates_per_round_y,team_avg_saved_teammates_per_round_y,team_avg_rating_y,team_avg_kill_death_y,team_avg_kill_round_y,team_avg_rounds_with_kills_y,team_avg_kill_death_difference_y,team_avg_total_opening_kills_y,team_avg_total_opening_deaths_y,team_avg_opening_kill_ratio_y,team_avg_opening_kill_rating_y,team_avg_team_win_percent_after_first_kill_y,team_avg_first_kill_in_won_rounds_y
185,322,7175,4608,3,1,220.0,42.36,218.2,1.012,71.84,3.2400000000000007,12.8,335.6,0.658,0.10200000000000001,0.65,0.076,0.074,1.024,1.012,0.658,151.8,1.8,35.0,32.2,1.1300000000000001,1.0299999999999998,73.83999999999999,15.64,314.6,47.760000000000005,260.6,1.202,76.96000000000001,3.8,15.8,441.8,0.7100000000000001,0.11400000000000002,0.592,0.072,0.074,1.156,1.202,0.7100000000000001,209.0,54.0,52.8,36.0,1.61,1.1199999999999999,76.46000000000001,15.680000000000001
186,336,9455,11585,4,0,126.4,35.760000000000005,117.6,1.0959999999999999,74.63999999999999,4.540000000000001,7.4,187.2,0.6779999999999999,0.152,0.624,0.098,0.096,1.1019999999999999,0.15,0.096,7.0,-3.2,0.6,1.6,0.076,0.136,13.34,0.8,27.4,39.68,20.8,1.326,77.02000000000001,2.82,1.4,36.0,0.738,0.14,0.5559999999999999,0.066,0.08,1.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,292,7175,4608,2,0,280.2,44.480000000000004,266.0,1.058,74.56,4.319999999999999,15.8,410.2,0.684,0.12,0.65,0.11200000000000002,0.11000000000000001,1.076,1.058,0.684,189.6,14.2,37.4,45.0,0.8540000000000001,0.944,76.44000000000001,12.78,267.0,48.92,243.2,1.1039999999999999,75.55999999999999,4.12,14.0,385.0,0.696,0.11200000000000002,0.634,0.08000000000000002,0.07800000000000001,1.1119999999999999,1.1039999999999999,0.696,186.2,23.8,41.6,35.4,1.4080000000000001,1.0539999999999998,77.11999999999999,15.320000000000002
188,17,5995,8297,6,1,179.8,39.98,168.8,1.076,76.67999999999999,5.7,8.6,256.0,0.7,0.11599999999999999,0.66,0.094,0.092,1.088,1.076,0.7,118.0,11.0,27.4,24.4,1.134,1.04,73.61999999999999,15.040000000000001,223.6,44.34,183.0,1.2339999999999998,80.0,6.5600000000000005,11.4,302.2,0.736,0.158,0.6040000000000001,0.11599999999999999,0.11599999999999999,1.206,1.198,0.728,133.0,32.8,29.6,26.8,1.1800000000000002,1.036,73.47999999999999,13.66
189,717,6667,4991,4,0,189.8,50.260000000000005,169.0,1.1640000000000001,79.17999999999999,2.7,9.6,261.0,0.7459999999999999,0.118,0.6439999999999999,0.082,0.092,1.1300000000000001,1.146,0.742,114.2,17.0,24.4,26.8,1.064,0.978,75.44,14.760000000000002,308.6,42.260000000000005,284.4,1.1079999999999999,76.67999999999999,4.4799999999999995,17.0,442.0,0.702,0.13599999999999998,0.6399999999999999,0.1,0.1,1.1199999999999999,1.1179999999999999,0.7020000000000001,191.2,24.6,42.0,42.0,1.108,1.022,71.18,13.959999999999999
190,200,11595,9455,1,0,352.8,46.18,327.6,1.096,72.26000000000002,6.119999999999999,20.0,528.2,0.6639999999999999,0.11000000000000001,0.616,0.09,0.096,1.0739999999999998,1.088,0.666,216.4,20.8,46.0,44.0,1.1360000000000001,0.9960000000000001,76.42,14.14,310.2,43.86,283.6,1.092,73.14,8.040000000000001,18.0,471.0,0.66,0.132,0.602,0.086,0.08399999999999999,1.096,1.1039999999999999,0.66,164.6,23.0,41.0,32.2,1.26,1.08,76.6,15.5
191,544,6667,7532,2,0,154.8,50.339999999999996,147.8,1.028,75.11999999999999,2.88,8.2,224.2,0.68,0.10800000000000001,0.6679999999999999,0.066,0.07400000000000001,1.024,1.028,0.68,104.4,7.0,23.8,25.6,1.032,0.9940000000000001,77.48,16.84,315.6,50.839999999999996,324.0,0.994,72.3,3.94,17.4,484.6,0.6639999999999999,0.10800000000000001,0.6659999999999999,0.07600000000000001,0.08199999999999999,1.024,0.992,0.658,210.6,-9.8,49.2,50.2,1.084,1.008,63.42,13.8
192,735,11654,10333,0,0,259.2,47.76,233.8,1.1099999999999999,75.3,4.959999999999999,12.0,373.0,0.694,0.11200000000000002,0.6279999999999999,0.08,0.07999999999999999,1.098,1.0239999999999998,0.6639999999999999,64.4,2.4,14.2,14.6,1.084,0.992,70.0,13.9,112.2,33.260000000000005,101.4,0.9179999999999999,61.0,5.12,6.2,157.6,0.5780000000000001,0.092,0.504,0.06799999999999999,0.084,0.8780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,426,6667,11309,1,0,396.0,47.94,371.8,1.082,73.5,6.92,22.0,594.2,0.6679999999999999,0.12999999999999998,0.6259999999999999,0.098,0.098,1.0879999999999999,1.082,0.6679999999999999,270.0,24.2,61.8,54.8,1.33,1.0320000000000003,69.32000000000001,13.520000000000001,198.4,48.379999999999995,172.8,1.15,73.46,6.640000000000001,11.2,294.6,0.672,0.11399999999999999,0.5860000000000001,0.1,0.11399999999999999,1.1260000000000001,0.9960000000000001,0.612,76.2,9.0,19.0,15.0,1.076,0.9339999999999999,41.9,9.239999999999998
194,199,7532,6667,4,0,197.0,47.48,189.8,1.052,74.93999999999998,5.260000000000001,11.8,292.8,0.678,0.126,0.648,0.096,0.098,1.068,1.0559999999999998,0.674,118.8,7.6,28.0,22.8,1.258,1.046,73.4,14.86,216.8,48.56,201.8,1.0879999999999999,74.58,3.4,11.8,315.4,0.688,0.11399999999999999,0.6399999999999999,0.082,0.084,1.0859999999999999,1.0879999999999999,0.688,147.6,15.0,33.2,30.0,1.266,1.036,75.26,14.959999999999999
195,348,6651,6667,1,1,261.8,42.059999999999995,244.4,1.0859999999999999,72.02000000000001,7.360000000000001,14.8,400.6,0.654,0.11200000000000002,0.6119999999999999,0.09,0.088,1.0699999999999998,1.074,0.644,167.4,14.0,38.4,37.0,1.2100000000000002,1.012,76.44,15.219999999999999,273.8,51.17999999999999,257.8,1.072,72.64,5.6,14.6,408.8,0.666,0.10400000000000001,0.626,0.098,0.11200000000000002,1.0779999999999998,1.072,0.666,185.6,16.0,45.4,41.0,1.36,1.1059999999999999,67.36,15.14
196,675,7020,11251,5,0,178.4,47.12,151.8,1.184,77.85999999999999,2.8,8.8,244.4,0.726,0.10799999999999998,0.618,0.092,0.094,1.1640000000000001,1.3279999999999998,0.752,64.6,25.4,16.2,11.6,1.546,1.104,83.5,15.88,362.6,49.559999999999995,319.6,1.1360000000000001,75.46000000000001,5.2,20.8,526.2,0.6900000000000001,0.13599999999999998,0.61,0.094,0.09,1.1219999999999999,1.058,0.66,175.8,13.2,41.6,35.6,1.156,1.05,73.7,15.460000000000003
197,217,4608,7175,0,0,130.8,46.64,99.4,1.332,82.34,5.3,6.8,170.2,0.764,0.146,0.5880000000000001,0.09,0.092,1.226,1.35,0.77,74.8,28.2,16.4,11.8,1.56,1.096,86.0,14.959999999999999,86.0,38.64,90.4,0.952,72.48,6.24,5.0,133.0,0.6479999999999999,0.11599999999999999,0.6799999999999999,0.11200000000000002,0.11000000000000001,0.9960000000000001,0.952,0.6479999999999999,60.8,-4.4,13.6,12.8,1.122,1.018,67.28,15.319999999999999
198,345,7461,4991,4,0,552.6,48.06,525.0,1.06,75.14000000000001,3.2600000000000002,30.0,801.0,0.688,0.11800000000000002,0.654,0.098,0.10200000000000001,1.078,1.082,0.6980000000000001,330.6,32.6,72.0,66.0,1.1300000000000001,1.03,74.61999999999999,14.14,276.8,42.980000000000004,252.6,1.122,76.96000000000001,4.5,15.0,395.0,0.708,0.142,0.6359999999999999,0.10200000000000001,0.10400000000000001,1.134,1.142,0.708,170.6,24.6,38.6,36.0,1.238,1.0539999999999998,72.3,14.5
199,279,4869,7532,3,0,505.4,45.5,478.4,1.058,75.91999999999999,3.9,28.4,732.2,0.69,0.11600000000000002,0.654,0.066,0.068,1.0699999999999998,1.058,0.69,348.0,27.0,77.6,68.6,1.202,1.0420000000000003,74.1,14.819999999999999,278.4,46.14,270.4,1.026,72.85999999999999,4.4799999999999995,14.2,413.2,0.662,0.11399999999999999,0.648,0.07800000000000001,0.086,1.028,1.0299999999999998,0.664,176.4,9.0,37.2,37.8,0.9719999999999999,0.968,69.6,13.34
200,649,4494,4411,0,1,198.4,50.3,166.8,1.1019999999999999,75.28,4.359999999999999,10.4,269.0,0.6799999999999999,0.13999999999999999,0.626,0.094,0.096,1.1,1.06,0.6759999999999999,93.0,12.4,23.8,18.4,1.3820000000000001,1.138,67.92,15.6,233.8,40.08,232.6,1.0,73.32000000000001,5.0,13.0,354.0,0.6559999999999999,0.156,0.658,0.09,0.094,1.046,1.008,0.656,145.8,3.2,34.4,38.2,0.9879999999999999,0.9960000000000001,79.14,15.780000000000001
201,186,11588,9799,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.8,46.42,212.4,1.0539999999999998,74.28,4.16,13.6,335.8,0.6759999999999999,0.11599999999999999,0.644,0.11000000000000001,0.10600000000000001,1.062,0.58,0.32599999999999996,8.4,3.6,1.2,1.6,0.686,0.35,20.0,2.48
202,245,11595,5422,1,0,230.2,45.059999999999995,205.4,1.138,71.75999999999999,6.5200000000000005,13.2,352.0,0.654,0.11600000000000002,0.582,0.09000000000000001,0.092,1.106,1.13,0.65,157.0,23.2,37.0,32.0,1.324,1.046,76.9,14.760000000000002,306.4,53.05999999999999,308.4,0.9959999999999999,71.1,5.92,18.0,473.0,0.648,0.12,0.652,0.10799999999999998,0.11000000000000001,1.028,0.998,0.652,177.0,-1.0,39.6,37.8,1.1059999999999999,1.014,68.12,13.9
203,261,4773,6947,2,0,542.2,45.78,501.0,1.088,74.58,3.56,31.0,800.6,0.6839999999999999,0.118,0.6279999999999999,0.09,0.094,1.1019999999999999,1.02,0.648,196.6,0.4,46.6,40.8,1.3279999999999998,1.0559999999999998,72.46000000000001,15.02,290.8,41.160000000000004,295.4,0.984,71.11999999999999,4.2,16.6,446.4,0.6479999999999999,0.10200000000000001,0.658,0.09000000000000001,0.09,1.006,0.9279999999999999,0.62,110.8,-18.6,23.0,26.0,0.8379999999999999,0.9200000000000002,77.92,14.040000000000001
204,320,5995,7718,2,0,136.4,45.019999999999996,126.0,1.0759999999999998,72.42,4.499999999999999,7.4,202.0,0.6579999999999999,0.11599999999999999,0.6119999999999999,0.09,0.076,1.096,1.0759999999999998,0.6579999999999999,91.4,10.4,26.0,18.0,1.4280000000000002,1.1400000000000001,70.84,17.080000000000002,248.8,47.919999999999995,256.0,0.982,70.91999999999999,3.4200000000000004,15.0,389.0,0.64,0.11200000000000002,0.658,0.088,0.092,1.01,0.9059999999999999,0.616,133.8,-22.2,30.8,31.8,0.968,0.9880000000000001,71.74000000000001,15.62
205,294,5005,9215,1,1,390.6,48.32000000000001,331.8,1.1800000000000002,76.1,5.7,21.0,558.8,0.694,0.12600000000000003,0.5940000000000001,0.10800000000000001,0.10800000000000001,1.14,1.1059999999999999,0.6700000000000002,205.4,25.8,48.4,44.6,1.158,1.042,72.74000000000001,14.52,338.4,43.46,309.0,1.1099999999999999,74.44,8.58,20.4,515.0,0.666,0.152,0.602,0.10600000000000001,0.10400000000000001,1.0959999999999999,0.998,0.61,70.4,-4.8,15.6,16.4,1.1480000000000001,1.014,62.6,13.959999999999999
206,274,7532,9565,6,0,254.2,43.4,227.6,1.0599999999999998,76.97999999999999,8.819999999999999,12.4,357.8,0.6819999999999999,0.138,0.648,0.10200000000000001,0.094,1.092,0.998,0.65,102.8,1.6,24.2,19.2,1.376,1.062,66.64,14.12,105.6,44.06,102.8,1.0859999999999999,79.72,6.26,5.4,150.8,0.704,0.132,0.6639999999999999,0.11200000000000002,0.11600000000000002,1.09,1.0859999999999999,0.704,70.8,2.8,15.4,16.4,0.9339999999999999,0.982,71.78,14.839999999999998
207,30,4773,10894,3,0,167.6,43.739999999999995,159.6,1.048,73.9,2.88,9.4,246.6,0.6759999999999999,0.11800000000000002,0.6519999999999999,0.084,0.09,1.048,1.006,0.656,92.6,-1.2,20.6,18.6,1.134,1.026,67.78,15.5,79.2,43.46,66.6,1.192,76.62,2.78,4.0,109.0,0.7260000000000001,0.10999999999999999,0.61,0.078,0.08,1.1560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,222,8297,5005,0,0,129.2,35.019999999999996,111.8,1.136,75.78,3.54,6.4,179.8,0.694,0.11599999999999999,0.622,0.08600000000000001,0.09200000000000001,1.0979999999999999,1.138,0.694,81.0,16.2,18.6,14.4,1.348,1.076,74.82000000000001,15.64,362.8,50.220000000000006,325.8,1.1,78.02000000000001,3.66,19.4,498.0,0.7220000000000001,0.12399999999999997,0.662,0.11599999999999999,0.11399999999999999,1.1179999999999999,1.008,0.688,193.0,5.2,39.8,42.6,0.9559999999999998,0.974,73.0,14.280000000000001
209,110,6665,4991,1,0,143.6,47.2,141.8,1.03,73.11999999999999,6.659999999999999,8.8,229.6,0.642,0.12000000000000002,0.624,0.068,0.076,1.048,1.03,0.642,97.0,1.8,22.0,22.4,0.984,0.992,71.28,14.280000000000001,319.8,45.040000000000006,289.0,1.122,74.35999999999999,6.779999999999999,18.4,477.2,0.6719999999999999,0.126,0.604,0.092,0.092,1.118,1.1099999999999999,0.6699999999999999,203.6,26.0,48.2,42.0,1.168,1.0459999999999998,75.46000000000001,14.180000000000001
210,120,4869,10831,4,0,188.6,43.839999999999996,183.2,1.034,76.46000000000001,4.08,10.8,271.2,0.6940000000000001,0.13,0.6759999999999999,0.098,0.10200000000000001,1.048,1.012,0.6859999999999999,116.0,1.2,25.4,27.4,0.966,0.982,73.02,14.4,545.4,40.92,513.4,1.066,75.06,4.26,32.0,796.0,0.684,0.134,0.6459999999999999,0.094,0.09200000000000001,1.084,1.056,0.6839999999999999,322.2,23.6,71.0,67.2,1.098,1.018,76.3,15.080000000000002
211,469,4411,5752,6,1,170.0,43.260000000000005,179.2,0.9359999999999999,71.92,6.7,9.6,264.0,0.6380000000000001,0.138,0.682,0.096,0.11599999999999999,0.9879999999999999,1.0719999999999998,0.6940000000000001,91.2,-4.2,21.4,20.2,1.234,1.006,69.66,13.2,287.4,38.14,242.2,1.202,77.35999999999999,8.1,14.0,406.0,0.7080000000000001,0.13599999999999998,0.5980000000000001,0.09600000000000002,0.094,1.1580000000000001,1.202,0.7080000000000001,195.8,45.2,43.0,37.8,1.454,1.0400000000000003,76.92,14.560000000000002
212,707,11595,5422,4,0,139.0,43.92,120.2,1.154,73.64000000000001,3.66,8.0,206.0,0.674,0.11400000000000002,0.586,0.092,0.09,1.128,1.154,0.674,96.6,18.8,21.6,19.4,1.2719999999999998,1.032,75.66,14.76,330.6,50.239999999999995,324.8,1.0219999999999998,74.84,3.88,18.0,480.0,0.6900000000000001,0.12,0.6779999999999999,0.10400000000000001,0.10400000000000001,1.058,1.004,0.6839999999999999,157.2,-0.8,35.2,32.6,1.1460000000000001,1.026,72.58000000000001,14.780000000000001
213,690,8297,5005,6,0,99.4,38.260000000000005,66.8,1.48,84.84,7.0600000000000005,5.0,121.6,0.788,0.154,0.5359999999999999,0.11400000000000002,0.092,1.346,1.4380000000000002,0.776,51.0,23.4,12.6,8.4,2.0759999999999996,1.1520000000000001,82.14,15.02,236.6,45.879999999999995,220.2,1.076,75.92,4.2,11.8,336.8,0.698,0.11800000000000002,0.652,0.10400000000000001,0.10200000000000001,1.1019999999999999,1.03,0.6859999999999999,105.2,3.8,25.4,23.0,1.216,1.044,74.38,15.0
214,119,10503,11251,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.6,47.32000000000001,557.4,1.176,79.46,6.5200000000000005,32.8,884.6,0.738,0.14200000000000002,0.6279999999999999,0.10400000000000001,0.10399999999999998,1.1759999999999997,1.102,0.722,308.2,41.8,71.0,57.4,1.2420000000000002,1.0719999999999998,72.46,15.36
215,693,8135,11595,5,0,283.6,45.78,267.8,1.0699999999999998,72.67999999999999,3.7800000000000002,16.6,428.2,0.6620000000000001,0.10999999999999999,0.624,0.09,0.094,1.062,1.02,0.6460000000000001,172.2,1.8,38.8,36.6,1.178,1.022,67.52000000000001,14.34,221.0,45.32,190.4,1.1720000000000002,72.47999999999999,4.34,12.2,334.8,0.66,0.10999999999999999,0.5660000000000001,0.072,0.06999999999999999,1.108,1.178,0.658,150.2,31.2,36.8,29.0,1.436,1.08,75.04,15.419999999999998
216,280,11501,10577,6,1,500.4,46.019999999999996,444.6,1.1300000000000001,78.02,7.8199999999999985,26.0,697.0,0.718,0.142,0.64,0.098,0.098,1.134,1.1440000000000001,0.726,287.8,53.8,63.8,55.6,1.206,1.0459999999999998,80.94,14.439999999999998,372.2,44.76,356.0,1.0699999999999998,76.84,6.119999999999999,19.2,539.8,0.696,0.122,0.6519999999999999,0.094,0.098,1.0899999999999999,1.014,0.6759999999999999,174.8,-3.0,39.8,38.8,1.142,1.0239999999999998,67.96000000000001,14.379999999999999
217,612,7175,10503,0,1,110.2,40.88,104.8,1.07,73.62,5.5200000000000005,6.0,162.0,0.6799999999999999,0.11600000000000002,0.6460000000000001,0.11199999999999999,0.11400000000000002,1.062,1.07,0.6799999999999999,74.0,5.4,15.8,16.6,1.0379999999999998,0.986,75.94,13.86,150.8,43.82,134.6,1.134,72.56,5.220000000000001,8.2,220.6,0.6839999999999999,0.122,0.61,0.10200000000000001,0.10200000000000001,1.1019999999999999,1.134,0.6839999999999999,101.6,16.2,22.6,20.4,1.15,1.0239999999999998,81.6,15.080000000000002
218,613,8668,9455,1,0,115.4,42.62,111.4,1.046,75.72,9.260000000000002,7.0,170.0,0.6779999999999999,0.17,0.6559999999999999,0.122,0.122,1.084,0.7939999999999999,0.5740000000000001,21.6,-8.2,4.4,6.0,0.9280000000000002,0.9,77.0,16.0,320.6,44.32000000000001,300.4,1.066,72.6,7.9,19.0,493.0,0.65,0.13,0.606,0.086,0.086,1.082,1.068,0.65,172.6,16.6,42.8,34.8,1.216,1.0699999999999998,75.82,15.62
219,536,6665,5005,2,0,257.8,45.7,241.2,1.0719999999999998,74.64,3.7,14.4,374.0,0.688,0.13399999999999998,0.642,0.082,0.082,1.0799999999999998,1.06,0.6839999999999999,164.2,12.0,35.4,34.0,1.238,1.014,75.02000000000001,14.680000000000001,188.4,44.879999999999995,195.8,0.9639999999999999,71.02000000000001,2.42,11.0,290.0,0.6499999999999999,0.10600000000000001,0.6719999999999999,0.11400000000000002,0.11599999999999999,1.018,0.9219999999999999,0.632,118.4,-14.6,24.2,29.4,0.828,0.9339999999999999,68.46,13.179999999999998
220,663,9565,9215,5,0,201.2,48.36,192.4,1.044,77.08000000000001,4.720000000000001,11.2,292.8,0.6839999999999999,0.126,0.66,0.084,0.096,1.068,1.044,0.6839999999999999,130.4,8.8,32.4,31.0,1.1219999999999999,1.034,69.16,15.219999999999999,242.2,46.64,184.4,1.252,77.26,3.4,13.0,326.8,0.712,0.13999999999999999,0.578,0.088,0.098,1.182,1.4140000000000001,0.804,30.4,11.8,7.0,3.6,1.9920000000000002,1.2600000000000002,64.46000000000001,17.76
221,67,6667,4608,5,1,247.0,46.64,234.4,1.066,72.18,3.3600000000000003,13.6,375.8,0.6599999999999999,0.122,0.624,0.08800000000000001,0.08600000000000001,1.06,1.044,0.652,157.8,6.6,37.2,33.8,1.188,1.032,73.52000000000001,15.319999999999999,190.6,47.68,151.4,1.26,79.36,4.0200000000000005,10.2,261.0,0.734,0.134,0.5800000000000001,0.084,0.096,1.202,1.24,0.724,118.0,35.4,29.4,21.0,1.468,1.1300000000000001,73.76,16.16
222,463,6665,4869,3,1,238.4,46.220000000000006,255.4,0.914,71.64,3.5,13.4,369.2,0.634,0.10800000000000001,0.696,0.078,0.08,0.962,0.914,0.634,166.2,-17.0,36.8,39.6,0.9040000000000001,0.974,70.3,14.620000000000001,256.6,50.239999999999995,218.2,1.1380000000000001,78.17999999999999,4.38,13.4,347.4,0.7260000000000001,0.11200000000000002,0.638,0.09,0.08,1.1300000000000001,1.0879999999999999,0.708,143.2,21.2,34.8,24.8,1.414,1.0839999999999999,69.83999999999999,15.3
223,237,7020,8297,0,0,205.4,46.82000000000001,161.2,1.284,80.28,5.56,10.8,268.8,0.76,0.128,0.598,0.10600000000000001,0.10799999999999998,1.2060000000000002,1.35,0.788,91.6,35.4,21.2,14.2,1.5459999999999998,1.1359999999999997,80.02000000000001,15.3,151.2,36.4,131.2,1.168,78.1,4.44,8.0,211.2,0.708,0.118,0.618,0.092,0.08800000000000001,1.122,1.168,0.708,95.2,18.8,22.2,18.4,1.28,1.066,78.97999999999999,15.239999999999998
224,590,11309,9455,4,0,204.8,44.66,170.8,1.204,76.34,3.5,11.2,281.2,0.728,0.11000000000000001,0.608,0.084,0.09,1.15,0.89,0.602,62.8,6.4,14.2,11.6,1.06,0.9960000000000001,64.58,18.880000000000003,250.0,38.940000000000005,232.2,1.086,74.35999999999999,4.84,13.0,371.0,0.674,0.14,0.626,0.08600000000000001,0.086,1.092,0.998,0.634,95.4,-1.8,21.8,21.2,1.064,1.0079999999999998,74.03999999999999,14.639999999999997
225,559,4608,9565,3,0,361.6,47.760000000000005,314.6,1.1480000000000001,75.36,3.5799999999999996,17.8,521.8,0.6900000000000001,0.11600000000000002,0.602,0.07400000000000001,0.078,1.1260000000000001,1.152,0.6900000000000001,223.6,47.4,52.4,38.4,1.294,1.0459999999999998,74.53999999999999,13.76,258.4,47.68,272.2,0.9540000000000001,71.06,3.16,16.0,404.0,0.6399999999999999,0.12,0.674,0.068,0.068,0.994,0.9540000000000001,0.6399999999999999,174.2,-13.8,38.2,42.4,0.9739999999999999,0.9620000000000001,71.84,14.459999999999999
226,450,6665,11501,0,0,260.6,40.08,246.4,1.0859999999999999,76.4,5.88,14.2,380.0,0.694,0.136,0.6439999999999999,0.088,0.088,1.09,1.0859999999999999,0.694,173.8,14.2,39.2,39.4,1.066,0.994,73.47999999999999,13.860000000000003,356.2,47.0,350.6,1.018,74.53999999999999,5.9799999999999995,19.0,527.0,0.674,0.122,0.666,0.098,0.096,1.044,1.014,0.6839999999999999,213.6,4.2,49.8,43.8,1.212,1.0420000000000003,70.28,14.540000000000001
227,87,6667,5973,1,0,235.0,53.260000000000005,220.8,1.0799999999999998,73.72,5.580000000000001,13.2,354.4,0.6659999999999999,0.126,0.618,0.09000000000000001,0.08199999999999999,1.0919999999999999,1.0799999999999998,0.6659999999999999,156.2,14.2,40.0,37.8,1.1440000000000001,1.052,76.38,16.02,350.8,33.3,271.8,1.014,61.86,4.14,18.2,467.2,0.5900000000000001,0.09,0.4659999999999999,0.06999999999999999,0.094,0.9399999999999998,1.004,0.586,199.2,61.0,40.8,27.6,1.176,0.8480000000000001,58.42,11.1
228,89,6667,10503,0,1,123.4,46.86,105.2,1.182,78.3,4.6,6.8,171.6,0.7200000000000001,0.11200000000000002,0.6119999999999999,0.074,0.076,1.134,1.182,0.7200000000000001,83.2,18.2,18.2,16.4,1.214,1.036,84.41999999999999,14.280000000000001,213.8,43.339999999999996,193.8,1.136,79.7,6.659999999999999,11.0,295.6,0.72,0.164,0.6420000000000001,0.11800000000000002,0.118,1.158,1.1300000000000001,0.716,118.4,16.6,26.4,27.6,0.966,1.002,76.66,14.280000000000001
229,520,4608,5995,3,0,354.8,47.980000000000004,303.2,1.1720000000000002,76.2,3.8200000000000003,17.8,502.8,0.704,0.12,0.602,0.074,0.072,1.136,1.1720000000000002,0.704,237.2,51.6,57.8,43.2,1.4280000000000002,1.092,76.18,15.339999999999998,303.6,44.78000000000001,310.2,0.986,73.4,4.279999999999999,14.6,454.6,0.6679999999999999,0.10599999999999998,0.6799999999999999,0.076,0.082,1.03,0.968,0.658,201.6,-11.4,45.2,45.6,1.0219999999999998,1.0,72.16,14.419999999999998
230,40,11501,8637,5,0,294.4,49.980000000000004,289.8,1.016,74.17999999999999,4.9799999999999995,16.0,434.0,0.68,0.122,0.67,0.092,0.092,1.0420000000000003,0.9460000000000001,0.6479999999999999,116.8,-9.6,25.8,27.2,0.9720000000000001,0.984,65.3,13.2,273.4,45.4,261.2,0.966,70.34,4.359999999999999,16.4,405.2,0.634,0.10600000000000001,0.664,0.078,0.082,1.012,0.9259999999999999,0.614,131.6,1.4,32.2,28.8,1.0,0.9899999999999999,79.25999999999999,14.339999999999998
231,75,9215,10503,0,1,288.4,47.339999999999996,233.4,1.23,77.8,3.7600000000000002,15.4,386.8,0.736,0.118,0.6180000000000001,0.08,0.08,1.1640000000000001,0.65,0.438,15.6,1.6,3.2,1.8,1.1199999999999999,0.676,37.5,8.68,76.2,43.46,74.8,1.038,69.4,5.279999999999999,4.2,116.6,0.654,0.10800000000000001,0.64,0.09799999999999999,0.094,1.018,1.038,0.654,51.0,1.4,11.0,11.2,1.04,0.9800000000000001,81.9,14.680000000000001
232,350,6902,8637,1,0,255.6,45.42,248.6,1.024,72.75999999999999,8.379999999999999,14.0,391.0,0.654,0.132,0.636,0.092,0.092,1.06,0.9960000000000001,0.648,127.0,0.0,30.6,26.8,1.3199999999999998,1.044,72.16,14.86,342.2,41.620000000000005,303.0,1.124,76.79999999999998,8.1,17.6,499.8,0.708,0.134,0.6319999999999999,0.09600000000000002,0.11399999999999999,1.1320000000000001,1.016,0.662,139.4,11.4,32.2,28.2,1.192,1.0420000000000003,69.17999999999999,15.12
233,442,7532,11251,4,0,241.0,49.220000000000006,215.6,1.1199999999999999,78.02000000000001,5.14,13.6,336.8,0.7140000000000001,0.11000000000000001,0.6380000000000001,0.09400000000000001,0.092,1.1199999999999999,1.0859999999999999,0.692,123.6,13.8,29.2,24.8,1.17,1.032,74.38000000000001,15.120000000000001,249.4,46.7,207.8,1.1999999999999997,78.04,3.88,13.2,342.4,0.724,0.128,0.604,0.082,0.08,1.15,1.188,0.724,152.4,36.4,34.8,30.8,1.064,1.036,80.38000000000001,14.680000000000001
234,554,4608,5995,3,1,364.2,46.980000000000004,322.6,1.132,74.56,3.1799999999999997,20.0,531.0,0.688,0.118,0.6100000000000001,0.08,0.07999999999999999,1.108,1.132,0.688,244.0,41.6,56.8,49.2,1.254,1.048,79.0,15.0,366.8,45.62,336.4,1.104,76.94000000000001,4.18,19.2,526.0,0.7,0.11199999999999999,0.638,0.07999999999999999,0.08600000000000001,1.112,1.04,0.6779999999999999,215.4,10.0,52.6,48.8,1.0739999999999998,1.0459999999999998,76.61999999999999,15.959999999999999
